"PlantID" "Year" "Electricity" "SO2" "NOX" "CapStock" "Employees" "HC_Coal" "HC_Oil" "HC_Gas" "Phase1"
"254" 3946 1987 2.72868767123288 28.7832876712329 18.2915342465753 469658366.9586 69 8518.10957963836 15.2158732273973 0 0
"255" 3947 1987 12.4279561643836 410.620712328767 83.4805479452055 988807897.37232 243 35330.2709917808 14.0936148967562 0 0
"256" 3948 1987 15.7545095890411 182.792136986301 72.8999178082192 1849825344.50496 253 46300.602124274 250.919043612559 0 0
"257" 4054 1987 2.4683095890411 28.4851232876712 19.3986301369863 283031910.114096 61 7407.36384152877 3.32941651594521 0 0
"258" 4072 1987 3.21509315068493 85.0358904109589 18.505095890411 652639942.4652 164 10802.4111759123 67.9453488 48.3314182438356 0
"259" 4158 1987 10.6259397260274 58.0591780821918 60.2084383561644 1209419631.45744 263 35137.6755047178 78.762978097348 0 0
"260" 4162 1987 11.0436931506849 36.1486849315068 42.7888219178082 999932028.60864 215 32347.2319015068 33.7602187232877 71.7017835616438 0
"261" 6002 1987 14.4089917808219 55.7845753424658 42.0243561643836 2028110541.7932 365 40510.3527756493 329.657592679397 263.975937435616 0
"262" 6004 1987 21.0677808219178 103.644191780822 81.2651780821918 2277017693.00208 247 61407.4955458685 222.056649912329 0 0
"263" 6016 1987 5.49068767123288 24.7224109589041 20.5808219178082 877958561.31864 124 16532.7881702795 28.9287742961096 0 0
"264" 6017 1987 11.9545917808219 37.9369315068493 28.5910410958904 1914876113.71224 241 36915.9720741699 100.080456956679 0 0
"265" 6095 1987 13.0767671232877 51.3355890410959 56.7025205479452 1239799680.5004 260 40858.6676750466 22.403973817726 0 0
"266" 6139 1987 20.6038191780822 88.200904109589 138.155780821918 1205848577.50416 133 62036.4918544603 136.443756821918 0 0
"267" 6146 1987 38.8172684931507 116.992876712329 116.690739726027 2497583914.8804 687 128499.09835509 327.161508263014 0 0
"268" 6147 1987 32.2280684931507 196.222849315068 106.750876712329 1805638302.83088 524 105825.056437414 347.172809621918 0 0
"269" 6155 1987 15.1325890410959 157.27397260274 52.5465479452055 1375007267.81112 254 43428.512430789 45.7386721150685 0 0
"270" 6178 1987 11.5728821917808 36.1740547945206 39.2333698630137 735349408.24416 120 32984.0473176986 26.5549362016438 0 0
"271" 6193 1987 18.7270410958904 72.0830136986301 77.3019178082192 1071748028.3628 149 53774.3464010959 0 236.950868778082 0
"272" 6248 1987 7.27689315068493 32.0381643835616 54.2310136986301 1126361088.60648 114 24736.821134663 80.6818339293534 0 0
"273" 6264 1987 20.2309808219178 98.3436712328767 57.6427123287671 1758899181.74376 252 55307.6208736767 183.523584060888 0 0
"274" 8042 1987 25.9858191780822 165.847342465753 103.679424657534 1520901918.2616 182 69101.4649858356 220.120207471529 0 0
"275" 8102 1987 34.4733424657534 1006.38473972603 168.886410958904 2698967330.78352 367 101226.358087299 106.620466563666 0 0
"276" 8226 1987 9.39612602739726 108.517726027397 28.5568767123288 969436108.5336 163 27282.0684048658 16.7741647975233 169.457409830137 0
"277" 3 1988 21.2519726027397 135.912684931507 64.8043835616438 1992447299.32056 454 60168.0262373754 39.5014489428329 549.581484682192 0
"278" 8 1988 18.5013205479452 188.917808219178 57.8133424657534 1868028803.00424 546 53460.5830897151 128.019538519792 0 0
"279" 470 1988 10.2431452054795 35.5913424657534 47.4711780821918 931582307.59944 111 31314.315277874 59.070377115074 0 0
"280" 602 1988 10.8950410958904 57.533397260274 33.3107397260274 1260980207.67288 124 31606.8168023671 144.918171993058 0 0
"281" 641 1988 13.9518438356164 332.619726027397 63.5472328767123 1464652343.56824 239 43022.4078208767 33.7264956 556.752706849315 0
"282" 708 1988 14.2083890410959 196.834383561644 63.3236712328767 1019062815.4452 318 43010.0144124822 40.3126215780822 0 0
"283" 709 1988 27.5473369863014 262.641178082192 120.021589041096 1669773922.01304 504 78964.9187436329 33.9726744 0 0
"284" 728 1988 14.8272684931507 251.737178082192 47.9488219178082 1589981279.43408 476 44444.6683409753 78.8556188893315 0 0
"285" 856 1988 9.0111698630137 63.8902191780822 38.525698630137 1031060939.15592 160 26397.6194373699 36.0102086474795 0 0
"286" 861 1988 8.59466849315069 309.726794520548 71.8895890410959 1214816594.8416 285 26980.0060537479 58.3772556452055 0 0
"287" 862 1988 1.15605452054795 34.1994246575343 6.03591780821918 490327307.601096 97 3750.74037139726 18.6659342169041 0 0
"288" 863 1988 1.40249342465753 32.9119726027397 4.96117808219178 383568004.738152 94 4364.91504613151 37.0639247300384 0 0
"289" 864 1988 3.76204383561644 89.2608493150685 13.1499178082192 738328420.72464 146 11301.5689634301 264.276681694373 0 0
"290" 876 1988 12.2820849315068 424.790054794521 108.762465753425 1516078660.18536 314 39881.0197175836 0 44.1066335342466 0
"291" 879 1988 10.8034602739726 53.0168219178082 55.8661369863014 3141979108.60656 384 36784.3256725151 0 95.4685561643836 0
"292" 887 1988 13.0631835616438 222.965397260274 43.0260273972603 2011680943.25928 347 39238.3865808658 23.4624617222301 0 0
"293" 889 1988 26.3662487671233 661.659068493151 165.648520547945 1917875509.88568 266 77941.1332176822 71.7628063561644 0 0
"294" 983 1988 26.6302876712329 723.464739726027 177.02602739726 1889176872.6816 385 77053.9918602575 11.0072274410959 0 0
"295" 988 1988 10.8902602739726 164.409287671233 63.5458904109589 1848053172.72672 334 31252.5642244767 166.039881377079 0 0
"296" 991 1988 1.88825479452055 39.7978356164384 7.12860273972603 633495845.06496 96 6289.73810450959 110.294847024658 0 0
"297" 994 1988 26.2445150684932 200.070767123288 77.4990136986301 3032590141.85952 329 78899.4247447233 78.2814860876712 0 0
"298" 1004 1988 0.397657928767123 12.2007945205479 3.05430136986301 363491077.502016 67 1733.38941320548 35.1125159671233 0 0
"299" 1008 1988 5.16774219178082 118.55797260274 26.7848767123288 811480409.04408 160 16198.2406556712 97.9454392767123 0 0
"300" 1012 1988 6.14355095890411 168.47197260274 33.1270136986301 572267106.696 83 19520.3304216164 6.04992831780822 16.2357568273973 0
"301" 1047 1988 3.23862630136986 17.4848493150685 24.3358356164384 521311777.372632 55 11182.0556597753 25.0225574794521 0 0
"302" 1250 1988 5.44568767123288 20.3831232876712 20.8362739726027 649940267.29944 135 17801.5248139562 0 296.938684586301 0
"303" 1355 1988 9.23794520547945 170.053863013699 33.1950410958904 718929100.89144 153 28459.9451586411 48.6287437808219 0 0
"304" 1356 1988 26.6134849315069 245.378547945205 93.9909315068493 2169563508.36264 233 78436.6858427343 156.745077041096 0 0
"305" 1357 1988 2.78812328767123 59.5434246575342 14.7098630136986 403421051.261184 108 9444.75853951233 10.3867219726027 0 0
"306" 1364 1988 19.1889589041096 43.300301369863 76.7719452054795 1916792106.1428 500 58176.119857463 181.295510794521 77.9385540410959 0
"307" 1570 1988 1.58170410958904 12.6178356164384 5.25813698630137 330426466.049208 66 5020.76122372603 29.4807543780822 0 0
"308" 1606 1988 3.13551506849315 28.2980273972603 12.5035890410959 212163141.289056 68 8912.57826673973 9.31129157095891 0 0
"309" 1695 1988 5.70269315068493 37.7744657534247 17.3445205479452 833201631.69264 174 16690.269374926 48.7501470246575 0 0
"310" 1745 1988 9.51359726027397 56.6622739726027 27.8281917808219 1989064389.27912 383 27858.6946300274 159.04449494709 0 0
"311" 1943 1988 0.341948767123288 2.6973698630137 2.31084931506849 242463038.810904 37 1285.14984836712 8.02610334246575 0 0
"312" 2080 1988 5.57182191780822 20.3328767123288 28.7122739726027 602713452.70536 162 18739.5315611671 29.9314571761973 0 0
"313" 2103 1988 31.4028219178082 681.144712328767 104.567561643836 2962439182.25904 467 92699.0824021644 251.331693238356 0 0
"314" 2107 1988 11.3994383561644 191.099123287671 96.3081369863014 1143194357.73552 258 34674.5267864877 23.1003394520548 0 0
"315" 2526 1988 2.36727452054795 36.8864109589041 9.18276712328767 453074457.099024 83 7513.9987661589 69.7630251452055 0 0
"316" 2527 1988 2.90464904109589 47.2102191780822 10.5939452054795 447776343.730344 92 8946.36819392877 48.5107128493151 0 0
"317" 2535 1988 5.6491402739726 76.7952602739726 16.4535890410959 504907389.261072 81 15597.2729195342 16.6322444054795 0 0
"318" 2549 1988 12.0084191780822 122.803232876712 53.5360273972603 2070471321.39672 297 36470.0809234027 0 0 0
"319" 2554 1988 9.61991780821918 148.007342465753 28.3602739726027 1190490103.20816 205 28375.560108411 0 0 0
"320" 2642 1988 3.2510301369863 49.9521917808219 9.96205479452055 512620057.840848 134 10225.2673811014 56.7762503671233 0 0
"321" 2706 1988 5.72738082191781 42.8521095890411 23.6891232876712 403092827.990184 96 16586.9725577425 35.7029876220164 0 0
"322" 2718 1988 5.35590136986301 39.9347671232877 15.9616164383562 1075748366.35704 155 15678.9644557315 104.413207208992 0 0
"323" 2721 1988 4.40006849315068 33.9461643835616 12.9942191780822 859312281.85056 142 12863.9065054192 47.7193053366247 0 0
"324" 2727 1988 18.5888520547945 124.202465753425 50.6598630136986 1645511289.47664 196 50102.9647286959 176.98867001783 0 0
"325" 2790 1988 1.06950630136986 7.1407397260274 2.14441095890411 210566823.279 51 4144.65808689863 0 0.855122054794521 0
"326" 2850 1988 41.9889424657534 520.964356164384 197.640136986301 2673569780.95344 548 122070.329287858 56.3993809751342 0 0
"327" 2864 1988 6.22652 169.709671232877 34.0906849315068 1156790963.66448 270 21331.7508062795 19.4242627179616 0 0
"328" 2872 1988 22.5772465753425 828.973342465753 131.124328767123 2050690802.88288 342 63874.1091642247 150.399167614816 0 0
"329" 2876 1988 20.923 592.654630136986 129.891917808219 1626664394.45712 337 58978.3129884986 20.6385514520548 0 0
"330" 3098 1988 4.98771506849315 11.7351232876712 26.2515890410959 1226313499.11336 230 16628.3346108 98.1940596308384 0 0
"331" 3130 1988 2.95993698630137 41.721095890411 12.1487397260274 601134450.24696 95 9986.18954676164 164.150084760411 0 0
"332" 3131 1988 10.0078849315068 159.332931506849 37.9643835616438 1086198447.02616 136 29865.9275271288 226.845333419178 0 0
"333" 3138 1988 4.1986602739726 57.9445753424658 22.211397260274 773355572.67648 168 14452.6513405644 62.0369598029425 0 0
"334" 3140 1988 25.5526739726027 346.029835616438 75.9593150684932 1624349476.16952 215 74793.9895407616 283.754068448449 0 0
"335" 3149 1988 27.5798328767123 334.841753424658 78.4918630136986 1626437852.26056 194 76711.8532705973 266.989022383463 0 0
"336" 3178 1988 5.71378904109589 86.0550684931507 25.7923835616438 495118013.715696 83 17113.3662637315 14.0119577260274 0 0
"337" 3297 1988 10.7137150684931 96.4851506849315 45.1872602739726 725495111.44224 92 30953.7797609425 222.554838240345 0 0
"338" 3497 1988 18.9270219178082 149.380164383562 53.6825479452055 990272260.80192 245 60291.1835653808 0 375.139877523288 0
"339" 3644 1988 2.64859178082192 11.5357808219178 9.65630136986301 315263480.142072 102 8929.48607723836 9.98541680547945 0 0
"340" 3775 1988 10.0280082191781 53.1138904109589 40.9989863013699 912644805.8316 179 27983.8536662795 33.0145397657753 0 0
"341" 3776 1988 2.89346849315069 18.0445205479452 11.829698630137 733926233.0508 133 8465.96190823562 110.848553730542 0 0
"342" 3788 1988 6.38132054794521 38.1835068493151 19.3076164383562 1035730529.4408 203 19381.6294637425 86.0295051831945 0 0
"343" 3796 1988 2.96078082191781 20.2923561643836 13.1778904109589 532267684.148688 143 8881.51220439452 37.7698980821918 0 0
"344" 3936 1988 5.14354794520548 30.8486575342466 22.4664931506849 752544590.67528 145 14796.6561036329 18.2438623504603 0 0
"345" 3945 1988 1.41293698630137 12.3252876712329 8.01016438356164 431264012.697192 78 5184.10029547397 9.50992076712329 0 0
"346" 3946 1988 3.48690684931507 39.6774246575342 22.3874520547945 472442837.021448 68 10739.8257160931 21.3973217260274 0 0
"347" 3947 1988 12.9556082191781 397.793150684932 86.9167397260274 991521506.1276 221 36833.0931628603 15.8237460139069 0 0
"348" 3948 1988 18.7549589041096 199.915150684931 86.2238082191781 1860515177.01216 234 54856.1289544767 344.261640770236 0 0
"349" 4054 1988 2.97629315068493 31.1570684931507 23.8695890410959 285321924.331608 61 8786.58000647671 3.80504744679452 0 0
"350" 4072 1988 3.98089589041096 98.9796164383562 22.2506849315069 668294842.06944 162 12949.1871454521 37.230328109589 206.329951660274 0
"351" 4158 1988 15.4847534246575 76.279397260274 82.9871780821918 1220042113.06464 253 50398.0712841699 68.960610405074 0 0
"352" 4162 1988 12.9565890410959 70.9119726027397 52.3605479452055 1008017821.96488 216 39076.2666803178 24.7257939945206 146.21382739726 0
"353" 6002 1988 17.8941095890411 72.9951780821918 52.164602739726 2033143247.35464 408 49703.6765255178 167.188042438718 311.821421531507 0
